Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_9,EMA_21,Signal,Position,Buy,Sell,Portfolio_Value,Returns
2022-07-13 00:00:00+05:30,2361.9808765388852,2415.0392662217673,2359.488432975088,2394.33349609375,2528792,0.0,0.0,2394.33349609375,2394.33349609375,0,,,,100000.0,
2022-07-14 00:00:00+05:30,2399.126106845584,2418.441722373815,2366.0065686830253,2394.381103515625,1663307,0.0,0.0,2394.3599446614585,2394.3584333147323,0,0.0,,,100000.0,0.0
2022-07-15 00:00:00+05:30,2425.248103335787,2467.330377998161,2398.45538947495,2462.154052734375,2996964,0.0,0.0,2422.144415183145,2419.14172621436,0,0.0,,,100000.0,0.0
2022-07-18 00:00:00+05:30,2474.1365392896696,2497.142845737927,2428.171903004706,2447.775146484375,1566888,0.0,0.0,2430.826912236407,2427.3535517647565,0,0.0,,,100000.0,0.0
2022-07-19 00:00:00+05:30,2444.3722223090704,2468.385102834359,2418.2984536603412,2461.626953125,1473121,0.0,0.0,2439.989228064761,2435.5728580712102,0,0.0,,,100000.0,0.0
2022-07-20 00:00:00+05:30,2468.3849889089197,2509.6046217334183,2430.6163957012345,2496.66357421875,4012897,0.0,0.0,2455.3511269051824,2448.324566524952,0,0.0,,,100000.0,0.0
2022-07-21 00:00:00+05:30,2508.646340044091,2521.012137828415,2484.3938085593327,2499.49169921875,1990695,0.0,0.0,2466.521928194431,2457.879121487876,0,0.0,,,100000.0,0.0
2022-07-22 00:00:00+05:30,2508.645838653434,2533.7610081147436,2502.9422390173945,2531.268798828125,1905780,0.0,0.0,2482.08181877288,2470.3849905507627,0,0.0,,,100000.0,0.0
2022-07-25 00:00:00+05:30,2535.9658158471047,2544.1138821614877,2503.8528486080654,2514.97265625,1253821,0.0,0.0,2489.679765402381,2477.423378103565,0,0.0,,,100000.0,0.0
2022-07-26 00:00:00+05:30,2516.314928358517,2516.314928358517,2433.013015390717,2441.640380859375,1685576,0.0,0.0,2478.916154582302,2472.12927081576,1,1.0,2441.640380859375,,100000.0,0.0
2022-07-27 00:00:00+05:30,2430.3764421874052,2483.2429175389125,2420.4548800562648,2475.046875,1404133,0.0,0.0,2478.0695783185106,2472.53763764066,1,0.0,,,101368.19878973607,0.013681987897360637
2022-07-28 00:00:00+05:30,2516.315192141581,2516.315192141581,2477.971341594662,2511.6181640625,1442054,0.0,0.0,2485.274407562959,2477.7518081984176,1,0.0,,,102866.01514914719,0.014775998560633274
2022-07-29 00:00:00+05:30,2530.693615260502,2535.4865955924347,2488.5153883394937,2528.201171875,1463059,0.0,0.0,2494.3592022977077,2484.208341783317,1,0.0,,,103545.19001627744,0.006602519463259959
2022-08-01 00:00:00+05:30,2528.2971742205577,2528.776472263064,2473.1778993323373,2485.6396484375,1559918,0.0,0.0,2492.5350651243557,2484.3849731220353,1,0.0,,,101802.03718463398,-0.016834706000051103
2022-08-02 00:00:00+05:30,2492.3496273479745,2529.8308249721376,2491.3910313374563,2526.14013671875,1359934,0.0,0.0,2499.5011777415716,2489.3756177244077,1,0.0,,,103460.77811137911,0.016293789128568603
2022-08-03 00:00:00+05:30,2506.9688629267125,2553.7004304891548,2490.3371242428557,2517.609375,1767904,0.0,0.0,2503.22770974412,2492.6562935832467,1,0.0,,,103111.39161754388,-0.0033769946467936407
2022-08-04 00:00:00+05:30,2524.9418866428286,2534.000572117619,2506.7285624794977,2519.142333984375,1189384,0.0,0.0,2506.483958802399,2495.65798385606,1,0.0,,,103174.17559656028,0.0006088946917648386
2022-08-05 00:00:00+05:30,2528.776599414631,2547.6129198193535,2518.759316629012,2535.8701171875,1176666,0.0,0.0,2512.4690075323388,2500.1153241770903,1,0.0,,,103859.27989505806,0.006640269181085845
2022-08-08 00:00:00+05:30,2535.8697528309667,2547.94815598691,2517.321060737756,2540.614990234375,1024511,0.0,0.0,2518.1805155783713,2504.5167862149974,1,0.0,,,104053.61125868029,0.001871102551631365
2022-08-10 00:00:00+05:30,2540.615377362634,2565.874245273047,2522.2581208326474,2533.3779296875,1098949,0.0,0.0,2521.2554499801677,2507.5986217448035,1,0.0,,,103757.20968359134,-0.002848546739546487
2022-08-11 00:00:00+05:30,2546.0793058610784,2557.2948338107262,2498.6767738906806,2505.482666015625,810674,0.0,0.0,2518.071526678107,2507.3762071174874,1,0.0,,,102614.72924746516,-0.011011094454160708
2022-08-12 00:00:00+05:30,2516.219188054123,2517.3696907731137,2478.0672447567517,2487.50927734375,1473527,0.0,0.0,2511.913639624632,2505.3171793179536,1,0.0,,,101878.60984131621,-0.0071736232366187425
2022-08-16 00:00:00+05:30,2499.970590817408,2538.6980127260485,2483.2911126997683,2535.00732421875,1584117,0.0,0.0,2516.5598026491316,2508.3556097084397,1,0.0,,,103823.94328383908,0.019094620996035205
2022-08-17 00:00:00+05:30,2541.2384496421805,2582.45808500039,2535.007574529893,2573.4951171875,1711381,0.0,0.0,2528.0008945858954,2514.9465302666335,1,0.0,,,105400.25211582209,0.015182517462986489
2022-08-18 00:00:00+05:30,2573.8304972010374,2602.588379851328,2554.3229731903575,2571.002685546875,1465489,0.0,0.0,2536.6338672266083,2520.5607107771866,1,0.0,,,105298.17190531427,-0.0009685006293499443
2022-08-19 00:00:00+05:30,2577.6647457348486,2587.2027295048465,2517.7524933702416,2525.46923828125,1324508,0.0,0.0,2534.394172375202,2521.0478109073024,1,0.0,,,103433.30074645841,-0.017710384948874336
2022-08-22 00:00:00+05:30,2538.362233609317,2556.3838853975813,2511.6174985523826,2517.944091796875,1410895,0.0,0.0,2531.0961822086056,2520.7423551680454,1,0.0,,,103125.10030288095,-0.002979702294650166
2022-08-23 00:00:00+05:30,2494.3148923926224,2520.8199794951083,2478.210431986956,2485.39990234375,1305045,0.0,0.0,2521.9392140833206,2517.2900075648677,1,0.0,,,101792.21812628169,-0.012924905504911544
2022-08-24 00:00:00+05:30,2469.3433802400273,2501.935645351891,2455.2520653657566,2481.086181640625,1242489,0.0,0.0,2513.755944598597,2513.7773124392425,0,-1.0,,2481.086181640625,101615.54506922785,-0.0017356243955176653
2022-08-25 00:00:00+05:30,2493.5002601286415,2519.57402861845,2459.2304477447688,2467.6181640625,1106593,0.0,0.0,2504.5169511714917,2509.325923566709,0,0.0,,,101615.54506922785,0.0
2022-08-26 00:00:00+05:30,2492.2536934077757,2506.440961279611,2455.9229979410557,2465.07763671875,1048791,0.0,0.0,2496.6212687758434,2505.0822628952756,0,0.0,,,101615.54506922785,0.0
2022-08-29 00:00:00+05:30,2444.4200295398964,2499.922649538903,2444.4200295398964,2469.15185546875,1450034,0.0,0.0,2491.1230299608405,2501.6534660318675,0,0.0,,,101615.54506922785,0.0
2022-08-30 00:00:00+05:30,2481.517671064164,2556.5757923131023,2478.546163580938,2549.721923828125,2227943,0.0,0.0,2502.8502417378213,2506.2199435790176,0,0.0,,,101615.54506922785,0.0
2022-09-01 00:00:00+05:30,2540.27979302571,2545.072773767268,2486.598408720261,2498.1015625,1702269,0.0,0.0,2501.9000240726596,2505.4518435709083,0,0.0,,,101615.54506922785,0.0
2022-09-02 00:00:00+05:30,2506.7289278686194,2514.3976970552158,2477.9710434188837,2495.801025390625,937600,0.0,0.0,2500.679729325895,2504.5421249424726,0,0.0,,,101615.54506922785,0.0
