Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_9,EMA_21,Signal,Position,Buy,Sell,Portfolio_Value,Returns
2022-07-13 00:00:00+05:30,270.00619764764,271.66492754453986,269.72975203903866,270.9737854003906,9277570,0.0,0.0,270.9737854003906,270.9737854003906,0,,,,100000.0,
2022-07-14 00:00:00+05:30,271.2042007747084,273.0933397504004,266.4583630695665,268.02496337890625,13414357,0.0,0.0,269.3355509440104,269.42916434151783,0,0.0,,,100000.0,0.0
2022-07-15 00:00:00+05:30,269.0846817865306,270.92772755219175,266.7808745794541,270.5130310058594,11025420,0.0,0.0,269.8181247398501,269.8253814605068,0,0.0,,,100000.0,0.0
2022-07-18 00:00:00+05:30,271.8492562825599,273.0472248069496,270.697352654244,272.1257019042969,11315876,0.0,0.0,270.59982432130226,270.48509413249224,0,0.0,,,100000.0,0.0
2022-07-19 00:00:00+05:30,271.8492859498047,272.4022053762666,269.72979429145954,271.4806823730469,9188419,0.0,0.0,270.86185967700925,270.7238520140987,0,0.0,,,100000.0,0.0
2022-07-20 00:00:00+05:30,271.75714428963767,275.9961559826834,270.55917556281366,274.7981872558594,15789281,0.0,0.0,271.92882330645733,271.5743042337169,0,0.0,,,100000.0,0.0
2022-07-21 00:00:00+05:30,275.53534894363634,278.4842334924265,274.61382603747035,276.04217529296875,16042840,0.0,0.0,272.96980295999776,272.40859994964734,0,0.0,,,100000.0,0.0
2022-07-22 00:00:00+05:30,276.4568577585323,278.76066490652005,274.7059699505907,276.96368408203125,9967545,0.0,0.0,273.92960769857353,273.1848029225249,0,0.0,,,100000.0,0.0
2022-07-25 00:00:00+05:30,275.53531651977994,279.1753428198513,275.35100071117733,277.47052001953125,10640727,0.0,0.0,274.7475760112714,273.8613249471107,0,0.0,,,100000.0,0.0
2022-07-26 00:00:00+05:30,277.3784105876871,279.9125987242856,276.871584209427,278.7146301269531,9739177,0.0,0.0,275.6364264203595,274.5793731907278,1,1.0,278.7146301269531,,100000.0,0.0
2022-07-27 00:00:00+05:30,279.08325081157733,281.06451966996667,277.00982402712674,280.2812194824219,9346146,0.0,0.0,276.6526806022881,275.3774406183738,1,0.0,,,100562.07647038664,0.00562076470386641
2022-07-28 00:00:00+05:30,280.97233026492535,281.24880401213414,278.668522984756,279.6361389160156,10839070,0.0,0.0,277.29340232666624,275.94564123671364,1,0.0,,,100330.62806521595,-0.002301547594225073
2022-07-29 00:00:00+05:30,281.064528794678,281.8938939108533,277.7009753041244,279.2675476074219,16932743,0.0,0.0,277.71120005588404,276.37078039576954,1,0.0,,,100198.38121888934,-0.0013181104202860672
2022-08-01 00:00:00+05:30,280.14298621697156,284.56628527660075,279.31362115862225,283.3683166503906,15889556,0.0,0.0,278.8946730683186,277.23431595802793,1,0.0,,,101669.69581801923,0.01468401566204669
2022-08-02 00:00:00+05:30,285.6721024941608,291.8002242295867,284.01337250293113,285.62603759765625,38982557,0.0,0.0,280.2900411230237,278.23730808398193,1,0.0,,,102479.74333731782,0.007967443128270135
2022-08-03 00:00:00+05:30,286.501473212869,286.501473212869,279.82043197269167,283.96728515625,17695228,0.0,0.0,281.04679053189267,278.90311381678606,1,0.0,,,101884.59968064982,-0.005807427275740351
2022-08-04 00:00:00+05:30,283.8290498946133,285.99463430892297,283.045749814206,285.2113342285156,15901918,0.0,0.0,281.898886772782,279.61803094150076,1,0.0,,,102330.95194845111,0.00438095913612413
2022-08-05 00:00:00+05:30,285.2113522148634,287.3308437447836,284.8427486604401,286.4554138183594,10088723,0.0,0.0,282.82690996144413,280.37592513567716,1,0.0,,,102777.31516565183,0.004361957049178855
2022-08-08 00:00:00+05:30,286.54755663293275,289.31212532935217,285.7181635258893,288.57489013671875,8307140,0.0,0.0,283.99331567436815,281.266980216259,1,0.0,,,103537.76190552837,0.007398974556310334
2022-08-10 00:00:00+05:30,288.5749069855645,289.4503650396043,286.3632575238281,286.7779541015625,8923568,0.0,0.0,284.55673919068863,281.8554501478036,1,0.0,,,102893.03936823718,-0.00622693136712249
2022-08-11 00:00:00+05:30,288.4366799864477,288.85137655817124,281.34094210513393,282.2164001464844,10885990,0.0,0.0,284.0843140288203,281.89339071448427,1,0.0,,,101256.39978709989,-0.015906222531536174
2022-08-12 00:00:00+05:30,282.21638506686963,285.11917654588524,280.60372000934467,284.33587646484375,6422504,0.0,0.0,284.13500051628995,282.146532297871,1,0.0,,,102016.84652697643,0.007510110387841662
2022-08-16 00:00:00+05:30,284.33587876560495,287.0543825622031,284.33587876560495,286.1789245605469,8609864,0.0,0.0,284.54621269339447,282.5591993036473,1,0.0,,,102678.11360680773,0.006481940016215271
2022-08-17 00:00:00+05:30,287.23876155443236,288.66711111054695,286.59368413529165,288.02203369140625,7975854,0.0,0.0,285.2446752893495,283.1119377087368,1,0.0,,,103339.4025854379,0.006440408334364989
2022-08-18 00:00:00+05:30,288.43669287095247,291.2012618122076,288.068089303315,290.87872314453125,9883851,0.0,0.0,286.375757969938,283.8898029619868,1,0.0,,,104364.35396736707,0.00991830179279174
2022-08-19 00:00:00+05:30,291.3394819452302,291.3394819452302,286.7779601078588,287.5151672363281,10422413,0.0,0.0,286.6043306417275,284.2495677607554,1,0.0,,,103157.54401028981,-0.011563430531602914
2022-08-22 00:00:00+05:30,286.77795010693507,292.1227719085688,286.5936342699208,289.726806640625,11355837,0.0,0.0,287.23033943790097,284.7886159128627,1,0.0,,,103951.05793644772,0.007692252988096948
2022-08-23 00:00:00+05:30,288.3906244562833,291.20125826324545,287.6073243079441,291.1091003417969,9338887,0.0,0.0,288.0075950496842,285.4060181451762,1,0.0,,,104447.01098367106,0.004771024528933188
2022-08-24 00:00:00+05:30,290.97091641341416,294.3805631042161,288.48279281497463,289.4504089355469,11346892,0.0,0.0,288.2966050481678,285.798427274675,1,0.0,,,103851.88922580192,-0.005697834263176604
2022-08-25 00:00:00+05:30,290.6944343730495,291.56986432769816,287.1465652867115,287.83770751953125,7759104,0.0,0.0,288.20471178408957,285.99508665226665,1,0.0,,,103273.26821287516,-0.005571598333359962
