Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,EMA_9,EMA_21,Signal,Position,Buy,Sell,Portfolio_Value,Returns
2022-07-13 00:00:00+05:30,2972.3220511106542,2978.0675189929557,2906.2491704641866,2909.840087890625,3863530,0.0,0.0,2909.840087890625,2909.840087890625,0,,,,100000.0,
2022-07-14 00:00:00+05:30,2934.08299421634,2935.043099908165,2848.6335876439402,2879.116943359375,4764908,8.0,0.0,2892.771674262153,2893.7470121837796,0,0.0,,,100000.0,0.0
2022-07-15 00:00:00+05:30,2898.126560370988,2908.0635118491414,2835.1915967396394,2875.132080078125,4574806,0.0,0.0,2885.5423323834525,2886.942157849084,0,0.0,,,100000.0,0.0
2022-07-18 00:00:00+05:30,2902.399412149859,2954.197065661855,2894.046539782349,2941.28369140625,3202795,0.0,0.0,2904.424906578167,2902.5268553635397,0,0.0,,,100000.0,0.0
2022-07-19 00:00:00+05:30,2909.1683549453273,2956.1174304278834,2909.1683549453273,2951.60498046875,1865074,0.0,0.0,2918.459911900211,2914.296569695252,0,0.0,,,100000.0,0.0
2022-07-20 00:00:00+05:30,2983.8157378830406,3045.406408193094,2974.4547098287003,3038.541748046875,3402251,0.0,0.0,2951.0087659168926,2940.2307605352594,0,0.0,,,100000.0,0.0
2022-07-21 00:00:00+05:30,3040.654322836534,3056.976117433383,3018.6199470109423,3050.54345703125,2420640,0.0,0.0,2976.198340894004,2960.829701032604,0,0.0,,,100000.0,0.0
2022-07-22 00:00:00+05:30,3057.9361062965645,3069.45737263112,3018.0917268895605,3044.49462890625,2075886,0.0,0.0,2992.6112232153278,2975.0865103150977,0,0.0,,,100000.0,0.0
2022-07-25 00:00:00+05:30,3038.73412189708,3059.328339444948,3023.4685371303235,3040.414306640625,1797504,0.0,0.0,3003.653972638891,2985.3988319246464,0,0.0,,,100000.0,0.0
2022-07-26 00:00:00+05:30,3038.4459709063285,3042.478367314545,2972.966819627719,2991.5927734375,2639367,0.0,0.0,3000.951563866127,2986.315227795,1,1.0,2991.5927734375,,100000.0,0.0
2022-07-27 00:00:00+05:30,2990.7291592179477,3066.673611403352,2985.9286308724936,3061.633056640625,1389808,0.0,0.0,3014.2283277550164,2996.8572001400407,1,0.0,,,102341.2372106597,0.02341237210659708
2022-07-28 00:00:00+05:30,3087.699617102438,3133.784686014415,3073.922007948649,3130.42431640625,2106333,0.0,0.0,3039.1823530456954,3014.677884477872,1,0.0,,,104640.7233030325,0.022468812719544484
2022-07-29 00:00:00+05:30,3158.7476877289073,3184.958619677456,3144.3461025264955,3170.1728515625,2430257,0.0,0.0,3066.904493540077,3034.578204404617,1,0.0,,,105969.39796454323,0.01269749118288277
2022-08-01 00:00:00+05:30,3194.2714653802927,3194.2714653802927,3140.5055495217725,3167.196533203125,1306913,0.0,0.0,3087.8856630670566,3050.9440564642136,1,0.0,,,105869.9085425269,-0.000938850497665511
2022-08-02 00:00:00+05:30,3158.7473490183684,3180.7336729761496,3141.1293179162685,3160.4755859375,1269114,0.0,0.0,3102.9330816142874,3064.035441798853,1,0.0,,,105645.24737455977,-0.0021220493250628802
2022-08-03 00:00:00+05:30,3149.1464209181763,3215.3937084313943,3146.314156230739,3206.272705078125,2895824,0.0,0.0,3124.19960574551,3080.5629748265237,1,0.0,,,107176.10811026083,0.01449057836244605
2022-08-04 00:00:00+05:30,3216.353481602765,3252.7413869328325,3175.4050750674405,3221.10595703125,2150567,0.0,0.0,3144.027357274649,3096.4908559369883,1,0.0,,,107671.9393639271,0.004626322623659362
2022-08-05 00:00:00+05:30,3227.106966395744,3242.2766820875636,3221.154358425755,3230.803466796875,1106933,0.0,0.0,3161.700958474201,3111.378825472804,1,0.0,,,107996.09811480154,0.003010614954921609
2022-08-08 00:00:00+05:30,3230.7556613501897,3244.101036740765,3202.912596215225,3239.82861328125,1068836,0.0,0.0,3177.5549698182713,3125.338616252718,1,0.0,,,108297.78177189919,0.002793468119347775
2022-08-10 00:00:00+05:30,3249.9575744478784,3249.9575744478784,3201.952292698279,3220.434326171875,1878359,0.0,0.0,3186.2308673776715,3135.493076620521,1,0.0,,,107649.48875282326,-0.005986207736381699
2022-08-11 00:00:00+05:30,3264.3590497169466,3291.9140336388127,3240.404461805798,3285.96142578125,1449248,0.0,0.0,3206.362662090796,3151.3092684906846,1,0.0,,,109839.86373270667,0.020347286413155086
2022-08-12 00:00:00+05:30,3282.6007179918333,3282.6007179918333,3246.356735217867,3265.846923828125,1472354,0.0,0.0,3218.347950255633,3163.180061769726,1,0.0,,,109167.4960852206,-0.006121344515887861
2022-08-16 00:00:00+05:30,3274.9200763444087,3278.6165765233413,3252.357595607354,3257.35009765625,839942,0.0,0.0,3226.1946987634474,3172.8172359858445,1,0.0,,,108883.47259621773,-0.0026017221168207483
2022-08-17 00:00:00+05:30,3250.0535934465506,3281.5929220875473,3236.6121149095484,3265.415283203125,1622326,0.0,0.0,3234.076034205716,3182.186455936566,1,0.0,,,109153.06762995648,0.002475995918485463
2022-08-18 00:00:00+05:30,3254.7578572666357,3256.678068391867,3227.8749015134013,3246.35693359375,1430659,0.0,0.0,3236.541528457257,3188.613308495661,1,0.0,,,108516.00399687797,-0.005836424453394495
2022-08-19 00:00:00+05:30,3251.877622217774,3285.0012649595847,3236.755959226947,3250.677490234375,1398410,0.0,0.0,3239.3772913802204,3194.77227795757,1,0.0,,,108660.42728466592,0.001330893900148622
2022-08-22 00:00:00+05:30,3230.7557140389936,3249.093826859687,3213.857759783251,3220.72265625,1536532,0.0,0.0,3235.637321662263,3197.326211384946,1,0.0,,,107659.12676507831,-0.009214951060006582
2022-08-23 00:00:00+05:30,3187.5025810394627,3208.576852351699,3139.5453525797543,3153.56298828125,1849256,0.0,0.0,3219.1906424818867,3193.051299874404,1,0.0,,,105414.17990716823,-0.02085235990078904
2022-08-24 00:00:00+05:30,3160.6677583191254,3176.0294485175173,3120.5352957956684,3125.47998046875,1691923,0.0,0.0,3200.419463086061,3186.495157305246,1,0.0,,,104475.44893877406,-0.008905167874197373
2022-08-25 00:00:00+05:30,3145.3061661705387,3147.3702995949775,3086.499694046624,3089.81201171875,1946930,0.0,0.0,3178.270553790956,3177.171452393868,1,0.0,,,103283.17540921156,-0.011411997188556788
2022-08-26 00:00:00+05:30,3105.269470687207,3127.0638200969515,3088.467623327153,3093.652099609375,1457962,0.0,0.0,3161.3300859278784,3169.1614746531936,0,-1.0,,3093.652099609375,103411.53806353809,0.0012428225005471916
2022-08-29 00:00:00+05:30,3000.329769677556,3017.323590612857,2958.0851265204965,3007.57861328125,2539173,0.0,0.0,3130.5554091876515,3153.741810699048,0,0.0,,,103411.53806353809,0.0
2022-08-30 00:00:00+05:30,3029.1331336810904,3097.78068330334,3016.747865341723,3083.04296875,3431525,0.0,0.0,3121.0468943628584,3147.0254588714474,0,0.0,,,103411.53806353809,0.0
2022-09-01 00:00:00+05:30,3062.736899318126,3062.736899318126,2996.4896121541915,3006.7626953125,3546935,0.0,0.0,3098.1784588783994,3133.7548537128046,0,0.0,,,103411.53806353809,0.0
2022-09-02 00:00:00+05:30,3036.8141865485873,3036.8141865485873,2995.817721963168,3005.5146484375,2052900,0.0,0.0,3079.638175957972,3121.6665000132484,0,0.0,,,103411.53806353809,0.0
2022-09-05 00:00:00+05:30,2999.034232608186,3022.3648492163134,2988.0891208171224,3008.395263671875,2147912,0.0,0.0,3065.384968070344,3111.024866735055,0,0.0,,,103411.53806353809,0.0
2022-09-06 00:00:00+05:30,3010.4111854902685,3015.5478443414377,2982.4242002976125,3002.29833984375,1936453,0.0,0.0,3052.7643659293826,3100.841150739784,0,0.0,,,103411.53806353809,0.0
2022-09-07 00:00:00+05:30,2978.247609559807,3035.757841980226,2978.247609559807,3023.94873046875,1291534,0.0,0.0,3047.000041633939,3093.6589146158776,0,0.0,,,103411.53806353809,0.0
2022-09-08 00:00:00+05:30,3043.534861201123,3056.496287266175,3034.0299091804004,3043.19873046875,1346113,0.0,0.0,3046.2396530596784,3088.957356500314,0,0.0,,,103411.53806353809,0.0
2022-09-09 00:00:00+05:30,3067.5378781613317,3104.5019496196137,3042.0950757290075,3089.2841796875,1561185,0.0,0.0,3054.849702857166,3088.987738998258,0,0.0,,,103411.53806353809,0.0
2022-09-12 00:00:00+05:30,3110.646093879445,3139.3533924601084,3096.340613950499,3113.574462890625,1785928,0.0,0.0,3066.5959039342033,3091.2687120203273,0,0.0,,,103411.53806353809,0.0
2022-09-13 00:00:00+05:30,3133.2565499174957,3133.2565499174957,3096.340536754792,3100.51708984375,1972678,0.0,0.0,3073.380718304286,3092.125111731622,0,0.0,,,103411.53806353809,0.0
2022-09-14 00:00:00+05:30,3009.9309651754556,3016.075547069731,2989.5767739497987,2995.913330078125,5090269,0.0,0.0,3057.886186155839,3083.2309406947275,0,0.0,,,103411.53806353809,0.0
2022-09-15 00:00:00+05:30,3005.1302749150677,3012.5710926884194,2976.3271093408016,2980.503662109375,2138023,0.0,0.0,3042.4088386795966,3073.749004017355,0,0.0,,,103411.53806353809,0.0
2022-09-16 00:00:00+05:30,2953.284831626383,2970.9028631826463,2880.3168058774863,2888.669677734375,5322221,0.0,0.0,3011.6596671752422,3056.6895687089454,0,0.0,,,103411.53806353809,0.0
2022-09-19 00:00:00+05:30,2914.880241883642,2920.6408747727405,2868.6032045547045,2907.967529296875,2072220,0.0,0.0,2990.920516945655,3042.998629767754,0,0.0,,,103411.53806353809,0.0
2022-09-20 00:00:00+05:30,2928.322010421688,2957.0771255782965,2909.1198988779392,2919.009033203125,1544295,0.0,0.0,2976.5378192660537,3031.5975809845904,0,0.0,,,103411.53806353809,0.0
2022-09-21 00:00:00+05:30,2907.199872121462,2920.065193911485,2878.5406250643077,2881.468994140625,2253818,0.0,0.0,2957.5236302103826,3017.8073859298283,0,0.0,,,103411.53806353809,0.0
2022-09-22 00:00:00+05:30,2870.7156436231917,2909.071814121882,2860.4425609425543,2887.42138671875,2017983,0.0,0.0,2943.5029313744303,3005.8419926766687,0,0.0,,,103411.53806353809,0.0
2022-09-23 00:00:00+05:30,2884.157279267872,2901.9192332180905,2860.154638794604,2863.0830078125,2652374,0.0,0.0,2927.418717100467,2992.752398766612,0,0.0,,,103411.53806353809,0.0
2022-09-26 00:00:00+05:30,2841.7682411247397,2905.1352015200478,2809.3646818316843,2874.939697265625,2925489,0.0,0.0,2916.9227932912345,2981.958564236571,0,0.0,,,103411.53806353809,0.0
2022-09-27 00:00:00+05:30,2889.3414162957465,2904.3191559512034,2857.273986152324,2897.0703125,2227447,0.0,0.0,2912.952260864615,2974.186735798465,0,0.0,,,103411.53806353809,0.0
2022-09-28 00:00:00+05:30,2861.1146513975928,2928.273990378263,2861.1146513975928,2914.54443359375,2739767,0.0,0.0,2913.2706977374214,2968.7297832085046,0,0.0,,,103411.53806353809,0.0
2022-09-29 00:00:00+05:30,2932.1625509155742,2933.9388400652774,2870.715791498876,2877.724609375,2493902,0.0,0.0,2906.161438504161,2960.4081680574686,0,0.0,,,103411.53806353809,0.0
2022-09-30 00:00:00+05:30,2871.53165997941,2899.2305633182314,2832.407360424625,2884.68505859375,2817353,0.0,0.0,2901.8661424338156,2953.487643940166,0,0.0,,,103411.53806353809,0.0
2022-10-03 00:00:00+05:30,2875.5158058145703,2900.190468854099,2855.353591483316,2865.86669921875,1763331,0.0,0.0,2894.6662268527202,2945.4836161423273,0,0.0,,,103411.53806353809,0.0
2022-10-04 00:00:00+05:30,2909.071906612165,2974.4071393650756,2902.399219593487,2967.830322265625,2145875,0.0,0.0,2909.299089733733,2947.524054378538,0,0.0,,,103411.53806353809,0.0
2022-10-06 00:00:00+05:30,2986.8887101398777,2999.3700837277333,2969.0787032555095,2978.19970703125,1790816,0.0,0.0,2923.079246190155,2950.32387647497,0,0.0,,,103411.53806353809,0.0
2022-10-07 00:00:00+05:30,2973.830872152086,2981.1277681791134,2936.098911109277,2942.62744140625,1939879,0.0,0.0,2926.9888927227694,2949.621663677347,0,0.0,,,103411.53806353809,0.0
2022-10-10 00:00:00+05:30,2889.917702796107,3002.2500520410053,2885.1171750505982,2994.13720703125,3064063,0.0,0.0,2940.4185761653953,2953.6818660569866,0,0.0,,,103411.53806353809,0.0
2022-10-11 00:00:00+05:30,2976.3277012890526,3019.5324582432486,2931.538863673526,2947.092529296875,4730645,0.0,0.0,2941.753368428142,2953.0810415605783,0,0.0,,,103411.53806353809,0.0
2022-10-12 00:00:00+05:30,2961.829839041663,2985.832480397963,2939.8915654824814,2977.047607421875,1665247,0.0,0.0,2948.812223150193,2955.2657501707477,0,0.0,,,103411.53806353809,0.0
2022-10-13 00:00:00+05:30,2977.0470454917536,2985.928021117263,2930.5780343574957,2979.495361328125,2054781,0.0,0.0,2954.9488556008123,2957.473890727058,0,0.0,,,103411.53806353809,0.0
2022-10-14 00:00:00+05:30,3019.5316712827153,3024.332198582052,2948.483867252534,2975.5107421875,2245977,0.0,0.0,2959.0612354995324,2959.1172909729244,0,0.0,,,103411.53806353809,0.0
2022-10-17 00:00:00+05:30,2957.703198798356,3011.3676117883397,2956.5481373587986,2995.340576171875,1517005,8.0,0.0,2966.3171072776686,2962.4170460029204,1,1.0,2995.340576171875,,103411.53806353809,0.0
2022-10-18 00:00:00+05:30,3032.1598817951613,3037.3098346449924,3011.5123638872806,3027.05810546875,1793722,0.0,0.0,2978.4653117962384,2968.304420469296,1,0.0,,,104506.5582806905,0.010588955910119102
2022-10-19 00:00:00+05:30,3040.8228812354455,3040.8228812354455,2995.5811352974697,3005.062744140625,1194289,0.0,0.0,2983.7847999747337,2971.651727641599,1,0.0,,,103747.18748883497,-0.007266250121987228
2022-10-20 00:00:00+05:30,2988.8430017210394,3041.7854703505586,2988.8430017210394,3039.1865234375,1587601,0.0,0.0,2994.865147516156,2977.800675558599,1,0.0,,,104925.28140232926,0.011355429886916957
2022-10-21 00:00:00+05:30,3039.668482342821,3042.1710767655068,3010.0206464349662,3020.031494140625,1021913,0.0,0.0,2999.8984178763335,2981.6451957287873,1,0.0,,,104263.9706128318,-0.00630268302032666
2022-10-24 00:00:00+05:30,3051.5077749774077,3059.112144770443,3036.9725666301915,3043.421875,260949,0.0,0.0,3008.6031107334284,2987.2683777132615,1,0.0,,,105071.50324528165,0.0077450784552268725
2022-10-25 00:00:00+05:30,3061.5186978621464,3065.128411780393,3033.266576259037,3043.80712890625,2069643,0.0,0.0,3015.643915294847,2992.4141876130516,1,0.0,,,105084.80380258962,0.0001265857715666563
2022-10-27 00:00:00+05:30,3042.459310039694,3055.2618088552204,3017.095195006544,3039.28271484375,2438421,0.0,0.0,3020.3716757025186,2996.6794262589565,1,0.0,,,104928.60232728448,-0.0014864325730539196
2022-10-28 00:00:00+05:30,3032.159982903017,3059.5938113197585,3027.347030549203,3044.914306640625,1355739,0.0,0.0,3025.280202303682,3001.0685909554486,1,0.0,,,105123.02815454888,0.001852934499765535
2022-10-31 00:00:00+05:30,3079.3268046940693,3079.3268046940693,3058.9199344528192,3073.695556640625,1919414,0.0,0.0,3034.9632738237083,3007.6767574608684,1,0.0,,,106116.67587313152,0.009452236451197082
2022-11-01 00:00:00+05:30,3094.247061336092,3140.5477568790475,3083.610389656501,3137.756103515625,2991060,0.0,0.0,3055.5218408706073,3019.5114573314536,1,0.0,,,108328.31074838886,0.020841539343933846
2022-11-02 00:00:00+05:30,3147.6710466174773,3147.6710466174773,3101.514877507253,3120.4296875,1405955,0.0,0.0,3068.503410756458,3028.6924040005156,1,0.0,,,107730.13124801485,-0.00552191293523796
2022-11-03 00:00:00+05:30,3107.289842658044,3107.289842658044,3075.4761844217765,3086.78662109375,1422652,0.0,0.0,3072.1600529501025,3033.977130348536,1,0.0,,,106568.63353055314,-0.010781549265801216
2022-11-04 00:00:00+05:30,3096.653387912254,3099.58933570116,3047.7055709452366,3097.038330078125,1464013,0.0,0.0,3077.13570851307,3039.7133551035367,1,0.0,,,106922.56490059083,0.0033211589406016984
2022-11-07 00:00:00+05:30,3108.2046315524035,3121.488427056655,3075.5729085811995,3112.728759765625,1474498,0.0,0.0,3084.2543189207995,3046.3546855876507,1,0.0,,,107464.2633904954,0.005066269130451495
2022-11-09 00:00:00+05:30,3128.226440834116,3128.226440834116,3081.8775704115274,3095.739013671875,1162267,0.0,0.0,3086.551257911598,3050.8463627321685,1,0.0,,,106877.70712746467,-0.005458151803444999
